InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
556516,21974,SET OF 36 PAISLEY FLOWER DOILIES,1.0,6/13/2011 10:46,3.75,,United Kngdom
543411,22918,HERB MARKER PARSLEY,12.0,2/8/2011 11:31,0.65,12576.0,Poland
549153,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6.0,4/6/2011 15:47,2.55,13771.0,United Kngdom
575729,22727,,4.0,11/10/2011 19:49,3.75,17932.0,United Kngdom
579099,16046,TEATIME PEN CASE & PENS,,11/28/2011 11:26,0.85,15714.0,United Kngdom
565932,84978,HANGING HEART JAR T-LIGHT HOLDER,12.0,9/8/2011 10:35,1.25,,
563454,23263,SET OF 3 WOODEN HEART DECORATIONS,,8/16/2011 14:41,1.25,13305.0,
578666,21790,VINTAGE SNAP CARDS,12.0,11/24/2011 17:06,0.85,17727.0,united kingdom
541495,21731,RED TOADSTOOL LED NIGHT LIGHT,1.0,1/18/2011 14:59,4.13,,UK
566539,22748,,3.0,9/13/2011 11:34,2.1,17228.0,united kingdom
550636,22384,LUNCH BAG PINK POLKADOT,2.0,4/19/2011 15:37,4.13,,UK
577768,22968,ROSE COTTAGE KEEPSAKE BOX ,2.0,11/21/2011 15:18,19.96,,United Kngdom
552872,21670,BLUE SPOT CERAMIC DRAWER KNOB,24.0,5/12/2011 9:09,1.25,16985.0,Unted Kingdom
537823,21523,DOORMAT FANCY FONT HOME SWEET HOME,,12/8/2010 14:25,14.43,,
537855,22158,,4.0,12/8/2010 15:59,2.95,,United Kngdom
558707,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1.0,7/1/2011 12:58,0.42,12748.0,UK
562114,23285,PINK VINTAGE SPOT BEAKER,,8/2/2011 16:14,1.63,,United Kngdom
571654,23329,DECORATIVE WICKER HEART LARGE,1.0,10/18/2011 12:17,1.65,,UK
544062,21931,JUMBO STORAGE BAG SUKI,100.0,2/15/2011 13:19,1.65,15311.0,Unted Kingdom
559068,21770,OPEN CLOSED METAL SIGN,2.0,7/6/2011 10:41,4.95,17841.0,Unted Kingdom
580730,21900,"KEY FOB , SHED",2.0,12/5/2011 17:28,1.63,,UK
577092,85099B,JUMBO BAG RED RETROSPOT,10.0,11/17/2011 16:35,2.08,,
570014,16169E,WRAP 50'S  CHRISTMAS,,10/7/2011 9:56,0.42,15214.0,United Kngdom
570896,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,,10/13/2011 10:52,9.95,14217.0,Unted Kingdom
569923,84879,,,10/6/2011 17:43,1.69,16184.0,Unted Kingdom
577531,22671,FRENCH LAUNDRY SIGN BLUE METAL,1.0,11/20/2011 13:58,3.29,,Unted Kingdom
572854,22835,,,10/26/2011 12:28,4.25,,
538566,85032B,BLOSSOM IMAGES GIFT WRAP SET,1.0,12/13/2010 11:21,4.21,,UK
546982,22419,LIPSTICK PEN RED,,3/18/2011 12:26,0.42,15483.0,Unted Kingdom
570380,21900,"KEY FOB , SHED",1.0,10/10/2011 12:35,0.65,14606.0,united kingdom
577057,23489,VINTAGE BELLS GARLAND,2.0,11/17/2011 14:26,2.89,,Unted Kingdom
540993,22776,SWEETHEART CAKESTAND 3 TIER,1.0,1/13/2011 9:23,9.95,,United Kngdom
572066,22610,PENS ASSORTED FUNNY FACE,36.0,10/20/2011 13:07,0.19,15159.0,Unted Kingdom
571937,75011,BLUE DAISY MOBILE,12.0,10/20/2011 9:28,0.79,14911.0,EIRE
551527,21175,GIN + TONIC DIET METAL SIGN,1.0,5/1/2011 12:41,2.55,14395.0,UK
567184,23355,HOT WATER BOTTLE KEEP CALM,,9/18/2011 15:41,4.95,16033.0,United Kngdom
577411,22533,MAGIC DRAWING SLATE BAKE A CAKE ,5.0,11/20/2011 11:00,0.42,17387.0,UK
539275,21915,RED  HARMONICA IN BOX ,12.0,12/16/2010 15:34,1.25,13408.0,UK
C541092,22700,,-6.0,1/13/2011 12:56,0.85,13473.0,United Kngdom
571654,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1.0,10/18/2011 12:17,0.79,18118.0,UK
571257,21881,CUTE CATS TAPE,1.0,10/14/2011 17:17,1.63,,Unted Kingdom
549556,22982,,4.0,4/10/2011 12:53,1.25,17372.0,UK
562031,21811,HANGING HEART WITH BELL,12.0,8/1/2011 17:37,1.25,16984.0,Unted Kingdom
547349,21949,,12.0,3/22/2011 12:02,1.25,15132.0,united kingdom
575726,23214,JINGLE BELL HEART ANTIQUE GOLD,1.0,11/10/2011 19:12,2.08,,United Kngdom
574356,22355,,108.0,11/4/2011 10:48,2.46,,united kingdom
551088,22456,NATURAL SLATE CHALKBOARD LARGE ,3.0,4/26/2011 12:31,4.95,14640.0,United Kngdom
540826,22887,NUMBER TILE VINTAGE FONT 8,12.0,1/11/2011 14:00,0.42,13102.0,united kingdom
579196,23188,VINTAGE  2 METRE FOLDING RULER,2.0,11/28/2011 15:54,3.29,14096.0,united kingdom
580044,23527,WALL ART ANIMALS AND NATURE ,6.0,12/1/2011 12:36,3.75,14869.0,Unted Kingdom
536796,21357,TOAST ITS - DINOSAUR,1.0,12/2/2010 15:46,1.25,,United Kngdom
553088,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,12.0,5/13/2011 11:53,0.83,16180.0,UK
571433,23306,SET OF 36 DOILIES PANTRY DESIGN,12.0,10/17/2011 13:19,543.75,13015.0,United Kngdom
566477,22429,ENAMEL MEASURING JUG CREAM,4.0,9/13/2011 9:03,4.25,14359.0,UK
C554535,M,Manual,-1.0,5/24/2011 17:36,60.0,17940.0,United Kngdom
561897,21934,SKULL SHOULDER BAG,1.0,7/31/2011 15:24,1.65,17841.0,Unted Kingdom
541516,21063,PARTY INVITES JAZZ HEARTS,1.0,1/18/2011 17:34,1.63,,united kingdom
548017,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12.0,3/29/2011 11:42,1.45,16871.0,United Kngdom
553389,22421,LIPSTICK PEN FUSCHIA,,5/16/2011 16:37,0.83,,United Kngdom
559802,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2.0,7/12/2011 13:48,4.13,,UK
546092,22423,REGENCY CAKESTAND 3 TIER,1.0,3/9/2011 11:54,12.75,,United Kngdom
537265,22473,TV DINNER TRAY VINTAGE PAISLEY,1.0,12/6/2010 11:26,4.95,15919.0,UK
578849,22666,RECIPE BOX PANTRY YELLOW DESIGN,1.0,11/27/2011 10:39,2.95,13232.0,
571286,17021,NAMASTE SWAGAT INCENSE,,10/16/2011 14:35,0.3,14547.0,
578293,23101,SILVER STARS TABLE DECORATION,12.0,11/23/2011 14:36,0.83,15640.0,united kingdom
538827,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,12.0,12/14/2010 12:59,0.85,14298.0,Unted Kingdom
564835,18094C,WHITE AND BLUE CERAMIC OIL BURNER,2.0,8/30/2011 12:31,2.46,,Unted Kingdom
539587,85230E,STRAWBRY SCENTED VOTIVE CANDLE,,12/20/2010 13:10,0.21,14298.0,UK
551350,22629,SPACEBOY LUNCH BOX ,,4/28/2011 10:15,1.95,16672.0,Unted Kingdom
540543,22212,,4.0,1/9/2011 15:23,2.1,14395.0,United Kngdom
564756,85017B,ENVELOPE 50 BLOSSOM IMAGES,1.0,8/30/2011 10:33,0.83,,Unted Kingdom
574481,22082,RIBBON REEL STRIPES DESIGN ,,11/4/2011 12:45,1.65,18022.0,UK
579458,23380,,1.0,11/29/2011 14:38,0.39,16549.0,united kingdom
567062,23123,COCKTAIL SWORDS 50 PIECES,12.0,9/16/2011 11:48,0.83,16108.0,UK
572549,23002,,1.0,10/24/2011 17:03,0.83,,UK
552000,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1.0,5/5/2011 15:56,5.83,,united kingdom
560244,22813,PACK 3 BOXES BIRD PANNETONE ,3.0,7/17/2011 12:14,1.95,16931.0,UK
557481,48185,DOORMAT FAIRY CAKE,1.0,6/20/2011 14:11,14.13,,Unted Kingdom
549690,22919,HERB MARKER MINT,1.0,4/11/2011 13:41,0.65,17841.0,United Kngdom
538177,84006,MAGIC TREE -PAPER FLOWERS,2.0,12/10/2010 9:51,1.66,,UK
539660,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2.0,12/21/2010 9:48,1.25,15581.0,
537224,22768,FAMILY PHOTO FRAME CORNICE,,12/5/2010 16:24,9.95,13174.0,Unted Kingdom
551718,21756,BATH BUILDING BLOCK WORD,,5/3/2011 16:06,11.63,,UK
556094,20717,,,6/8/2011 15:26,2.46,,
569363,22114,,8.0,10/3/2011 15:08,4.25,13297.0,Unted Kingdom
579002,22562,MONSTERS STENCIL CRAFT,,11/27/2011 16:27,1.25,14093.0,United Kngdom
548894,21774,DECORATIVE CATS BATHROOM BOTTLE,1.0,4/4/2011 16:01,2.46,,United Kngdom
572848,22589,CARDHOLDER GINGHAM STAR,6.0,10/26/2011 12:19,2.89,16188.0,Unted Kingdom
569684,22795,SWEETHEART RECIPE BOOK STAND,2.0,10/5/2011 14:42,6.75,13947.0,
578149,23256,,1.0,11/23/2011 11:11,8.29,,Unted Kingdom
564342,23005,TRAVEL CARD WALLET I LOVE LONDON,,8/24/2011 14:53,0.42,16340.0,united kingdom
543598,21100,CHARLIE AND LOLA CHARLOTTE BAG,20.0,2/10/2011 13:06,1.65,18230.0,UK
541206,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,,1/14/2011 12:24,0.72,,Netherlands
555648,22426,ENAMEL WASH BOWL CREAM,1.0,6/6/2011 13:46,3.75,14623.0,
557764,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,,6/22/2011 14:21,2.1,13089.0,UK
565324,22732,3D VINTAGE CHRISTMAS STICKERS ,2.0,9/2/2011 13:18,1.25,13232.0,united kingdom
576339,22356,CHARLOTTE BAG PINK POLKADOT,15.0,11/14/2011 15:27,1.63,14096.0,
C551015,21452,TOADSTOOL MONEY BOX,,4/26/2011 11:06,2.55,12753.0,Japan
565456,21984,,12.0,9/4/2011 16:12,0.39,16629.0,Unted Kingdom
556127,21833,CAMOUFLAGE LED TORCH,12.0,6/9/2011 10:23,1.69,12406.0,Denmark
566913,22219,LOVEBIRD HANGING DECORATION WHITE ,,9/15/2011 14:07,0.85,17602.0,United Kngdom
557954,22465,HANGING METAL STAR LANTERN,12.0,6/23/2011 18:44,1.65,15023.0,Unted Kingdom
551152,84949,SILVER HANGING T-LIGHT HOLDER,2.0,4/26/2011 14:47,1.65,13230.0,UK
566060,21172,PARTY METAL SIGN ,1.0,9/8/2011 15:27,4.13,,united kingdom
568325,23503,PLAYING CARDS KEEP CALM & CARRY ON,,9/26/2011 13:57,1.25,14667.0,UK
559817,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.0,7/12/2011 16:20,4.13,,United Kngdom
559836,22341,LOVE GARLAND PAINTED ZINC ,12.0,7/13/2011 10:09,1.65,13911.0,United Kngdom
566072,23394,POSTE FRANCE CUSHION COVER,2.0,9/8/2011 18:33,1875.0,,Unted Kingdom
551817,84879,ASSORTED COLOUR BIRD ORNAMENT,,5/4/2011 11:50,1.69,17974.0,United Kngdom
568668,23206,LUNCH BAG APPLE DESIGN,2.0,9/28/2011 13:00,1.65,15750.0,United Kngdom
577473,23570,TRADITIONAL PICK UP STICKS GAME ,2.0,11/20/2011 11:28,1.25,15919.0,UK
567062,84692,BOX OF 24 COCKTAIL PARASOLS,25.0,9/16/2011 11:48,0.42,16108.0,united kingdom
569533,22637,PIGGY BANK RETROSPOT ,1.0,10/4/2011 15:21,2.55,16374.0,United Kngdom
573493,21619,check,,10/31/2011 11:57,0.0,,
576617,23377,,6.0,11/15/2011 16:57,0.83,,Unted Kingdom
552318,90130B,,2.0,5/8/2011 16:13,2.95,17231.0,United Kngdom
571714,35970,ZINC FOLKART SLEIGH BELLS,2.0,10/18/2011 17:00,4.13,,united kingdom
567295,21927,,,9/19/2011 12:16,1.06,17490.0,united kingdom
536401,22413,METAL SIGN TAKE IT OR LEAVE IT ,4.0,12/1/2010 11:21,2.95,15862.0,united kingdom
549833,22631,CIRCUS PARADE LUNCH BOX ,12.0,4/12/2011 13:19,1.95,13458.0,Unted Kingdom
544205,22722,,1.0,2/17/2011 10:31,8.29,,united kingdom
577063,22112,CHOCOLATE HOT WATER BOTTLE,9.0,11/17/2011 14:41,4.95,17183.0,UK
571502,22089,PAPER BUNTING VINTAGE PAISLEY,6.0,10/17/2011 15:18,2.95,14422.0,united kingdom
552638,84884A,ANT WHITE WIRE HEART SPIRAL,5.0,5/10/2011 13:00,3.95,,UK
577740,47591D,,8.0,11/21/2011 13:36,1.95,17625.0,united kingdom
556020,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2.0,6/8/2011 12:03,1.65,13571.0,UK
561470,21843,RED RETROSPOT CAKE STAND,1.0,7/27/2011 13:14,10.95,12523.0,France
576339,21468,BUTTERFLY CROCHET FOOD COVER,,11/14/2011 15:27,7.46,14096.0,united kingdom
569983,21166,COOK WITH WINE METAL SIGN ,,10/6/2011 19:49,2.08,17231.0,UK
561037,22029,SPACEBOY BIRTHDAY CARD,12.0,7/24/2011 11:55,0.42,,Germany
536544,22345,PARTY PIZZA DISH BLUE POLKADOT,1.0,12/1/2010 14:32,1.66,,united kingdom
560305,23054,RECYCLED ACAPULCO MAT LAVENDER,,7/18/2011 10:49,8.25,16511.0,united kingdom
578544,22620,4 TRADITIONAL SPINNING TOPS,,11/24/2011 15:01,1.45,17096.0,UK
579472,22367,CHILDRENS APRON SPACEBOY DESIGN,1.0,11/29/2011 15:09,1.95,13521.0,UK
556413,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,6/10/2011 12:01,0.95,16005.0,UK
548867,21976,PACK OF 60 MUSHROOM CAKE CASES,2.0,4/4/2011 14:17,0.55,14719.0,
546649,84988,,,3/15/2011 14:17,3.75,,united kingdom
541493,22355,,78.0,1/18/2011 14:29,2.46,,UK
577141,22952,60 CAKE CASES VINTAGE CHRISTMAS,24.0,11/18/2011 9:11,0.55,13269.0,united kingdom
545998,22228,BUNNY WOODEN PAINTED WITH BIRD ,12.0,3/8/2011 14:35,0.85,13373.0,UK
539840,22540,MINI JIGSAW CIRCUS PARADE ,24.0,12/22/2010 14:28,0.42,12383.0,Belgium
548338,21786,POLKADOT RAIN HAT ,24.0,3/30/2011 14:08,0.42,16558.0,Unted Kingdom
570233,48111,DOORMAT 3 SMILEY CATS,1.0,10/9/2011 13:58,8.25,16685.0,united kingdom
549154,22084,,,4/6/2011 16:47,2.95,17690.0,United Kngdom
569487,23247,BISCUIT TIN 50'S CHRISTMAS,6.0,10/4/2011 12:55,2.89,13351.0,Unted Kingdom
558614,22759,SET OF 3 NOTEBOOKS IN PARCEL,1.0,6/30/2011 15:56,3.29,,united kingdom
550272,22375,AIRLINE BAG VINTAGE JET SET BROWN,1.0,4/15/2011 12:14,4.25,18079.0,Unted Kingdom
559807,22211,WOOD STAMP SET FLOWERS,2.0,7/12/2011 14:48,0.83,17841.0,UK
556054,23216,LAUREL HEART ANTIQUE GOLD,12.0,6/8/2011 13:26,1.25,14561.0,united kingdom
571475,22119,PEACE WOODEN BLOCK LETTERS,2.0,10/17/2011 14:42,6.95,15033.0,Unted Kingdom
556734,23174,REGENCY SUGAR BOWL GREEN,4.0,6/14/2011 12:00,4.15,,
581023,21864,UNION JACK FLAG PASSPORT COVER ,1.0,12/7/2011 10:35,4.13,,united kingdom
C569655,21394,RED POLKADOT BEAKER ,-6.0,10/5/2011 12:58,0.39,,Unted Kingdom
565460,21402,,,9/5/2011 9:24,0.12,16843.0,Unted Kingdom
556248,23087,ZINC  HEART T-LIGHT HOLDER,16.0,6/9/2011 16:33,1.25,15681.0,United Kngdom
540995,22169,FAMILY ALBUM WHITE PICTURE FRAME,1.0,1/13/2011 9:30,16.63,,United Kngdom
581194,22422,TOOTHPASTE TUBE PEN,50.0,12/7/2011 17:17,0.12,15298.0,Unted Kingdom
557645,23270,SET OF 2 CERAMIC PAINTED HEARTS ,4.0,6/21/2011 17:08,1.45,,United Kngdom
575517,22865,HAND WARMER OWL DESIGN,1.0,11/10/2011 10:49,2.1,14562.0,united kingdom
537642,21189,WHITE HONEYCOMB PAPER GARLAND ,1.0,12/7/2010 15:33,3.36,,united kingdom
551687,85049E,SCANDINAVIAN REDS RIBBONS,12.0,5/3/2011 13:22,1.25,14135.0,united kingdom
578998,22093,MOTORING TISSUE BOX,,11/27/2011 16:05,0.39,15436.0,
548983,82580,BATHROOM METAL SIGN,2.0,4/5/2011 12:30,0.55,16906.0,UK
537038,21755,LOVE BUILDING BLOCK WORD,3.0,12/5/2010 10:12,5.95,15465.0,United Kngdom
553843,23254,CHILDRENS CUTLERY DOLLY GIRL ,4.0,5/19/2011 12:29,4.15,12553.0,France
575739,22464,HANGING METAL HEART LANTERN,,11/11/2011 9:05,3.29,,
572986,23445,ICE CREAM BUBBLES,,10/27/2011 10:51,0.83,,France
570258,82482,WOODEN PICTURE FRAME WHITE FINISH,3.0,10/10/2011 9:56,4.96,,united kingdom
569523,21671,RED SPOT CERAMIC DRAWER KNOB,4.0,10/4/2011 14:41,1.45,16033.0,united kingdom
552886,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12.0,5/12/2011 10:18,1.69,,UK
556127,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24.0,6/9/2011 10:23,0.55,12406.0,Denmark
575477,21328,BALLOONS  WRITING SET ,,11/9/2011 16:14,3.29,,united kingdom
573151,23367,SET 12 COLOUR PENCILS SPACEBOY ,4.0,10/27/2011 20:09,0.65,17602.0,United Kngdom
571185,22960,JAM MAKING SET WITH JARS,,10/14/2011 11:15,4.25,13047.0,Unted Kingdom
559052,22355,CHARLOTTE BAG SUKI DESIGN,5.0,7/5/2011 16:53,1.63,,
571290,84879,ASSORTED COLOUR BIRD ORNAMENT,16.0,10/16/2011 15:32,1.69,17183.0,united kingdom
540849,21411,,3.0,1/12/2011 9:33,4.25,14270.0,
578827,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,2.0,11/25/2011 14:25,3.29,,Unted Kingdom
551739,82482,WOODEN PICTURE FRAME WHITE FINISH,1.0,5/4/2011 10:58,2.55,18118.0,United Kngdom
569558,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,12.0,10/5/2011 8:53,1.65,14936.0,Channel Islands
571511,22470,HEART OF WICKER LARGE,6.0,10/17/2011 16:04,2.95,15598.0,Unted Kingdom
540995,21627,ELEPHANT CARNIVAL POUFFE,,1/13/2011 9:30,29.17,,UK
561197,21770,OPEN CLOSED METAL SIGN,1.0,7/25/2011 14:35,4.95,16364.0,Unted Kingdom
569898,79051A,SMOKEY GREY COLOUR GLASS,12.0,10/6/2011 16:08,0.97,,united kingdom
566400,23330,DECORATIVE WICKER HEART MEDIUM,12.0,9/12/2011 13:16,1.25,17139.0,Unted Kingdom
568542,85152,HAND OVER THE CHOCOLATE   SIGN ,2.0,9/27/2011 14:31,2.1,16750.0,united kingdom
562569,85049C,ROMANTIC PINKS RIBBONS ,,8/7/2011 12:05,1.25,17323.0,
562417,21213,PACK OF 72 SKULL CAKE CASES,1.0,8/4/2011 16:32,1.25,,UK
580677,21390,FILIGRIS HEART WITH BUTTERFLY,2.0,12/5/2011 14:40,1.25,16200.0,
554016,21916,SET 12 RETRO WHITE CHALK STICKS,,5/20/2011 13:14,0.42,,united kingdom
550773,20750,RED RETROSPOT MINI CASES,12.0,4/20/2011 13:15,6.35,17567.0,Unted Kingdom
538207,22834,HAND WARMER BABUSHKA DESIGN,4.0,12/10/2010 11:33,2.1,12748.0,United Kngdom
564352,22629,,12.0,8/24/2011 15:04,1.95,14262.0,united kingdom
541497,22473,TV DINNER TRAY VINTAGE PAISLEY,3.0,1/18/2011 15:19,4.13,,UK
539212,22499,WOODEN UNION JACK BUNTING,3.0,12/16/2010 12:20,5.95,17146.0,United Kngdom
575154,21731,RED TOADSTOOL LED NIGHT LIGHT,36.0,11/8/2011 16:15,1.65,12395.0,Belgium
554960,21929,JUMBO BAG PINK VINTAGE PAISLEY,1.0,5/27/2011 15:18,4.13,,Unted Kingdom
548198,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.0,3/29/2011 16:05,2.1,16712.0,Unted Kingdom
541810,21035,,1.0,1/21/2011 15:00,5.79,,UK
544658,22196,SMALL HEART MEASURING SPOONS,,2/22/2011 13:18,0.85,,United Kngdom
541423,20801,LARGE PINK GLASS SUNDAE DISH,1.0,1/17/2011 17:54,2.46,,Unted Kingdom
558066,84905,,3.0,6/24/2011 15:45,4.96,,United Kngdom
561535,21533,RETROSPOT LARGE MILK JUG,12.0,7/28/2011 9:48,4.25,15116.0,united kingdom
548188,21908,CHOCOLATE THIS WAY METAL SIGN,3.0,3/29/2011 15:12,2.1,13263.0,UK
537640,21210,,9.0,12/7/2010 15:31,3.83,,united kingdom
539492,20830,SILVER PHOTO FRAME,,12/20/2010 10:14,4.21,,UK
572552,22810,SET OF 6 T-LIGHTS SNOWMEN,6.0,10/24/2011 17:07,5.79,14096.0,United Kngdom
560772,22251,BIRDHOUSE DECORATION MAGIC GARDEN,5.0,7/20/2011 16:12,0.83,,United Kngdom
564087,22636,CHILDS BREAKFAST SET CIRCUS PARADE,6.0,8/23/2011 9:38,8.5,,Hong Kong
544599,21452,TOADSTOOL MONEY BOX,1.0,2/21/2011 18:15,5.79,,Unted Kingdom
581020,22768,FAMILY PHOTO FRAME CORNICE,16.0,12/7/2011 10:12,8.5,17511.0,united kingdom
566959,22996,TRAVEL CARD WALLET VINTAGE TICKET,4.0,9/15/2011 17:00,0.42,17530.0,UK
575965,23499,SET 12 VINTAGE DOILY CHALK ,24.0,11/13/2011 12:32,0.42,,United Kngdom
550071,85123A,,12.0,4/14/2011 12:12,2.95,16735.0,UK
541510,21696,SMALL SILVER TRELLIS CANDLEPOT,,1/18/2011 16:39,2.95,14428.0,UK
546121,37342,POLKADOT COFFEE CUP & SAUCER PINK,12.0,3/9/2011 14:30,0.79,14085.0,United Kngdom
573576,22962,,5.0,10/31/2011 14:09,1.63,14096.0,united kingdom
578680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,11/25/2011 8:23,2.95,16458.0,UK
541999,22682,FRENCH BLUE METAL DOOR SIGN 7,2.0,1/25/2011 10:45,2.46,,United Kngdom
569545,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,1.0,10/4/2011 16:37,8.29,,united kingdom
558904,22244,3 HOOK HANGER MAGIC GARDEN,1.0,7/4/2011 16:18,4.13,,Unted Kingdom
552702,15056N,EDWARDIAN PARASOL NATURAL,3.0,5/10/2011 16:00,12.46,,United Kngdom
561099,21411,GINGHAM HEART  DOORSTOP RED,3.0,7/25/2011 11:01,4.25,14100.0,United Kngdom
569132,22589,CARDHOLDER GINGHAM STAR,,9/30/2011 13:54,2.89,,
569136,23229,VINTAGE DONKEY TAIL GAME ,2.0,9/30/2011 14:41,3.75,,United Kngdom
570851,POST,POSTAGE,1.0,10/12/2011 14:46,18.0,12583.0,France
570241,90176E,DIAMANTE NECKLACE GREEN,,10/9/2011 15:24,7.5,14801.0,United Kngdom
540538,22179,SET 10 LIGHTS NIGHT OWL,2.0,1/9/2011 14:36,6.75,17841.0,united kingdom
541497,22988,SOLDIERS EGG CUP ,4.0,1/18/2011 15:19,2.46,,united kingdom
569535,21829,DINOSAUR KEYRINGS ASSORTED,36.0,10/4/2011 15:41,0.21,15044.0,UK
553731,47504H,ENGLISH ROSE SPIRIT LEVEL ,,5/19/2011 8:26,1.95,12481.0,Germany
574864,23270,,12.0,11/7/2011 12:29,1.45,14387.0,
577951,21192,WHITE BELL HONEYCOMB PAPER ,,11/22/2011 12:09,1.65,17238.0,UK
541104,47566,PARTY BUNTING,2.0,1/13/2011 14:29,8.29,,UK
556090,21424,WOODLAND STORAGE BOX LARGE ,1.0,6/8/2011 15:25,6.63,,United Kngdom
577316,22867,HAND WARMER BIRD DESIGN,12.0,11/18/2011 13:30,2.1,12578.0,Italy
581023,23350,ROLL WRAP VINTAGE SPOT ,,12/7/2011 10:35,2.46,,United Kngdom
577473,21065,BOOM BOX SPEAKER GIRLS,3.0,11/20/2011 11:28,5.95,15919.0,UK
581498,23300,GARDENERS KNEELING PAD CUP OF TEA ,,12/9/2011 10:26,3.29,,united kingdom
545053,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,,2/27/2011 12:41,1.45,17516.0,united kingdom
537645,22029,SPACEBOY BIRTHDAY CARD,1.0,12/7/2010 15:34,0.85,,united kingdom
572859,21993,FLORAL FOLK STATIONERY SET,2.0,10/26/2011 12:39,1.25,16418.0,UK
554765,84836,ZINC METAL HEART DECORATION,12.0,5/26/2011 11:38,1.25,16837.0,United Kngdom
566446,21086,SET/6 RED SPOTTY PAPER CUPS,3.0,9/12/2011 15:40,1.63,,
541845,22470,HEART OF WICKER LARGE,3.0,1/23/2011 12:41,2.95,15167.0,United Kngdom
570488,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1.0,10/10/2011 17:12,8.29,14096.0,Unted Kingdom
569901,23254,CHILDRENS CUTLERY DOLLY GIRL ,1.0,10/6/2011 16:20,4.15,12923.0,Unted Kingdom
578369,23292,SPACEBOY CHILDRENS CUP,2.0,11/24/2011 11:10,1.25,14698.0,united kingdom
539437,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1.0,12/17/2010 14:54,11.02,,
571716,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1.0,10/18/2011 17:05,8.29,,UK
552676,21930,,,5/10/2011 15:07,4.96,,united kingdom
560241,22791,T-LIGHT GLASS FLUTED ANTIQUE,36.0,7/17/2011 12:02,1.25,,United Kngdom
572674,22845,VINTAGE CREAM CAT FOOD CONTAINER,1.0,10/25/2011 13:17,6.35,14173.0,Unted Kingdom
562840,20712,JUMBO BAG WOODLAND ANIMALS,4.0,8/9/2011 16:27,2.08,14527.0,united kingdom
560260,22384,,,7/17/2011 13:32,465.3,14044.0,Unted Kingdom
556942,22553,PLASTERS IN TIN SKULLS,12.0,6/15/2011 16:42,1.65,14222.0,united kingdom
548733,22960,JAM MAKING SET WITH JARS,,4/4/2011 10:29,4.25,17648.0,Unted Kingdom
581142,23439,HAND WARMER RED LOVE HEART,2.0,12/7/2011 13:38,2.1,14204.0,UK
568301,22075,6 RIBBONS ELEGANT CHRISTMAS ,5.0,9/26/2011 12:45,1.65,16383.0,UK
575634,22096,PINK PAISLEY SQUARE TISSUE BOX ,36.0,11/10/2011 13:44,0.39,,UK
550204,21931,JUMBO STORAGE BAG SUKI,5.0,4/15/2011 10:37,4.13,,Unted Kingdom
576212,23193,BUFFALO BILL TREASURE BOOK BOX,1.0,11/14/2011 12:45,2.25,,United Kngdom
546133,22617,BAKING SET SPACEBOY DESIGN,3.0,3/9/2011 15:20,4.95,14291.0,Unted Kingdom
545188,21703,BAG 125g SWIRLY MARBLES,,2/28/2011 15:19,0.42,14056.0,United Kngdom
548894,22296,HEART IVORY TRELLIS LARGE,1.0,4/4/2011 16:01,3.29,,Unted Kingdom
562114,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1.0,8/2/2011 16:14,2.46,,united kingdom
569219,22996,TRAVEL CARD WALLET VINTAGE TICKET,,10/2/2011 13:01,0.42,13558.0,
543345,84527,FLAMES SUNGLASSES PINK LENSES,1.0,2/7/2011 12:29,4.13,,united kingdom
548533,22982,PANTRY PASTRY BRUSH,12.0,3/31/2011 17:17,1.25,,
552466,21500,PINK POLKADOT WRAP ,25.0,5/9/2011 15:21,0.42,,United Kngdom
C542244,22960,JAM MAKING SET WITH JARS,-1.0,1/26/2011 15:04,3.75,,United Kngdom
577768,23522,WALL ART DOG AND BALL ,2.0,11/21/2011 15:18,5.79,,
