InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
573074,21931,JUMBO STORAGE BAG SUKI,20,10/27/2011 14:03,2.08,16265.0,United Kingdom
573373,21034,REX CASH+CARRY JUMBO SHOPPER,1,10/30/2011 13:37,0.95,14684.0,United Kingdom
560828,81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,20,7/21/2011 11:55,0.19,14298.0,United Kingdom
536754,22470,HEART OF WICKER LARGE,4,12/2/2010 14:09,2.95,14449.0,United Kingdom
541523,21754,HOME BUILDING BLOCK WORD,1,1/19/2011 10:09,5.95,17708.0,United Kingdom
576614,23075,PARLOUR CERAMIC WALL HOOK,4,11/15/2011 16:38,4.15,12933.0,United Kingdom
556845,22050,PINK PAISLEY ROSE GIFT WRAP,25,6/15/2011 11:30,0.42,17511.0,United Kingdom
554082,21232,STRAWBERRY CERAMIC TRINKET BOX,4,5/22/2011 11:49,1.25,14878.0,United Kingdom
573576,21933,PINK VINTAGE PAISLEY PICNIC BAG,5,10/31/2011 14:09,2.46,14096.0,United Kingdom
578844,23204,CHARLOTTE BAG APPLES DESIGN,1,11/25/2011 16:14,1.63,,United Kingdom
540458,22507,MEMO BOARD RETROSPOT  DESIGN,4,1/7/2011 12:28,4.95,12501.0,Germany
572552,22617,BAKING SET SPACEBOY DESIGN,2,10/24/2011 17:07,10.79,14096.0,United Kingdom
562447,22849,BREAD BIN DINER STYLE MINT,4,8/4/2011 19:20,14.95,15251.0,United Kingdom
559816,21943,CAKES AND RABBITS DESIGN FLANNEL ,3,7/12/2011 16:11,0.83,,United Kingdom
540514,22303,COFFEE MUG APPLES DESIGN,12,1/9/2011 11:43,2.55,15708.0,United Kingdom
580911,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12/6/2011 13:30,2.95,14503.0,United Kingdom
578045,22977,DOLLY GIRL CHILDRENS EGG CUP,6,11/22/2011 14:43,1.25,17297.0,United Kingdom
577303,22663,JUMBO BAG DOLLY GIRL DESIGN,10,11/18/2011 13:02,2.08,14390.0,United Kingdom
540188,22983,CARD BILLBOARD FONT,12,1/5/2011 13:57,0.42,16771.0,United Kingdom
557484,22630,DOLLY GIRL LUNCH BOX,3,6/20/2011 14:36,1.95,14796.0,United Kingdom
578099,22367,CHILDRENS APRON SPACEBOY DESIGN,8,11/23/2011 8:05,1.95,12452.0,Switzerland
541206,21212,PACK OF 72 RETROSPOT CAKE CASES,120,1/14/2011 12:24,0.42,14646.0,Netherlands
544672,21154,RED RETROSPOT OVEN GLOVE ,50,2/22/2011 15:45,1.25,14646.0,Netherlands
568991,21494,ROTATING LEAVES T-LIGHT HOLDER,1,9/29/2011 16:44,1.25,18204.0,United Kingdom
581352,35004B,SET OF 3 BLACK FLYING DUCKS,1,12/8/2011 12:26,5.45,14698.0,United Kingdom
577078,23480,MINI LIGHTS WOODLAND MUSHROOMS,1,11/17/2011 15:17,7.46,,United Kingdom
569844,20974,12 PENCILS SMALL TUBE SKULL,24,10/6/2011 13:30,0.65,12626.0,Germany
553768,72801d,4 SKY BLUE DINNER CANDLES,2,5/19/2011 10:47,2.46,,United Kingdom
550953,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,4/21/2011 16:17,8.29,,United Kingdom
558810,21098,CHRISTMAS TOILET ROLL,2,7/4/2011 11:11,3.29,,United Kingdom
550915,21900,"KEY FOB , SHED",2,4/21/2011 13:30,0.65,13263.0,United Kingdom
551980,84946,ANTIQUE SILVER T-LIGHT GLASS,30,5/5/2011 13:46,1.25,17849.0,United Kingdom
538524,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2,12/13/2010 9:35,7.62,,United Kingdom
564856,22840,ROUND CAKE TIN VINTAGE RED,4,8/31/2011 9:11,7.95,12477.0,Germany
561217,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,7/25/2011 17:09,4.96,,United Kingdom
580301,23247,BISCUIT TIN 50'S CHRISTMAS,6,12/2/2011 14:11,2.89,15271.0,United Kingdom
581402,23374,RED SPOT PAPER GIFT BAG,12,12/8/2011 13:45,0.82,14653.0,United Kingdom
549583,85015,SET OF 12  VINTAGE POSTCARD SET,6,4/11/2011 9:46,2.55,15214.0,United Kingdom
554415,22794,SWEETHEART WIRE MAGAZINE RACK,2,5/24/2011 12:10,7.95,18202.0,United Kingdom
576888,23487,SWEET HEART CAKE CARRIER,4,11/16/2011 17:16,9.95,14948.0,United Kingdom
574269,35970,ZINC FOLKART SLEIGH BELLS,12,11/3/2011 14:27,1.69,15570.0,United Kingdom
541421,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2,1/17/2011 17:44,2.46,,United Kingdom
565472,23153,ZINC SWEETHEART WIRE LETTER RACK,2,9/5/2011 10:15,3.75,16255.0,United Kingdom
547906,22262,FELT EGG COSY CHICKEN,1,3/28/2011 12:13,0.85,14410.0,United Kingdom
539453,22937,BAKING MOULD CHOCOLATE CUPCAKES,1,12/17/2010 17:08,5.06,,United Kingdom
547659,22232,JIGSAW TOADSTOOLS 3 PIECE,8,3/24/2011 13:05,1.65,12434.0,Australia
538116,82600,NO SINGING METAL SIGN,12,12/9/2010 15:32,2.1,13327.0,United Kingdom
562034,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,8/2/2011 9:14,3.75,12449.0,Belgium
572549,23349,ROLL WRAP VINTAGE CHRISTMAS,4,10/24/2011 17:03,2.46,,United Kingdom
540352,90214K,"LETTER ""K"" BLING KEY RING",1,1/6/2011 14:27,0.85,,United Kingdom
549932,20719,WOODLAND CHARLOTTE BAG,10,4/13/2011 10:40,0.85,13534.0,United Kingdom
549277,85145,JARDIN ETCHED GLASS LARGE BELL JAR,2,4/7/2011 13:11,3.95,16469.0,United Kingdom
581034,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,12/7/2011 10:48,2.08,17049.0,United Kingdom
566863,23393,HOME SWEET HOME CUSHION COVER ,4,9/15/2011 12:47,3.75,13018.0,United Kingdom
574260,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,11/3/2011 13:58,4.25,13014.0,United Kingdom
546007,21990,MODERN FLORAL STATIONERY SET,3,3/8/2011 15:34,2.46,,United Kingdom
578347,23470,CARD HOLDER LOVE BIRD LARGE ,1,11/24/2011 9:26,12.46,,United Kingdom
561090,20711,JUMBO BAG TOYS ,1,7/25/2011 9:55,4.13,,United Kingdom
578834,22604,SET OF 4 NAPKIN CHARMS CUTLERY,4,11/25/2011 15:32,2.55,18109.0,United Kingdom
561034,21770,OPEN CLOSED METAL SIGN,2,7/24/2011 11:45,4.95,15506.0,United Kingdom
554066,21733,RED HANGING HEART T-LIGHT HOLDER,64,5/22/2011 10:40,2.55,12916.0,United Kingdom
561798,21169,YOU'RE CONFUSING ME METAL SIGN ,36,7/29/2011 13:39,1.69,14911.0,EIRE
544684,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2/22/2011 16:32,2.46,,United Kingdom
549193,20719,WOODLAND CHARLOTTE BAG,10,4/7/2011 10:24,0.85,12580.0,Germany
536544,21372,MIRRORED WALL ART TABLE LAMP,1,12/1/2010 14:32,5.91,,United Kingdom
549241,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,4/7/2011 11:40,7.95,15719.0,United Kingdom
552670,20718,RED RETROSPOT SHOPPER BAG,1,5/10/2011 15:06,3.29,,United Kingdom
554658,21231,SWEETHEART CERAMIC TRINKET BOX,12,5/25/2011 14:18,1.25,12839.0,United Kingdom
549275,21457,2 PICTURE BOOK EGGS EASTER DUCKS,8,4/7/2011 13:09,1.25,15916.0,United Kingdom
574893,20981,12 PENCILS TALL TUBE WOODLAND,2,11/7/2011 14:40,0.85,18036.0,United Kingdom
553909,23203,JUMBO BAG DOILEY PATTERNS,10,5/19/2011 19:00,2.08,12951.0,United Kingdom
572655,23083,SET 6 PAPER TABLE LANTERN STARS ,24,10/25/2011 12:20,3.75,16708.0,United Kingdom
568645,22729,ALARM CLOCK BAKELIKE ORANGE,4,9/28/2011 11:38,3.75,12656.0,France
555924,71143,SILVER BOOK MARK WITH BEADS,3,6/7/2011 17:12,0.83,,United Kingdom
554326,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,5/23/2011 16:32,1.25,13737.0,United Kingdom
580697,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,1,12/5/2011 16:05,0.79,15984.0,United Kingdom
574909,22619,SET OF 6 SOLDIER SKITTLES,1,11/7/2011 15:40,3.75,13673.0,United Kingdom
565850,22296,HEART IVORY TRELLIS LARGE,12,9/7/2011 12:55,1.65,14530.0,United Kingdom
551270,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,4/27/2011 12:35,8.5,15891.0,United Kingdom
579171,22197,POPCORN HOLDER,12,11/28/2011 14:30,0.85,13030.0,United Kingdom
546096,22696,WICKER WREATH LARGE,6,3/9/2011 11:59,1.95,15502.0,United Kingdom
558475,15056N,EDWARDIAN PARASOL NATURAL,1,6/29/2011 15:58,12.46,,United Kingdom
577302,48138,DOORMAT UNION FLAG,1,11/18/2011 12:57,8.25,17904.0,United Kingdom
553184,21937,STRAWBERRY   PICNIC BAG,2,5/15/2011 12:33,2.95,13232.0,United Kingdom
556365,23204,CHARLOTTE BAG APPLES DESIGN,10,6/10/2011 11:44,0.85,16370.0,United Kingdom
550106,22176,BLUE OWL SOFT TOY,1,4/14/2011 12:31,2.95,13772.0,United Kingdom
545682,22974,CHILDRENS DOLLY GIRL MUG,2,3/6/2011 11:39,1.65,14701.0,United Kingdom
558613,23176,ABC TREASURE BOOK BOX ,8,6/30/2011 15:46,2.25,14911.0,EIRE
580729,82578,KITCHEN METAL SIGN,2,12/5/2011 17:24,1.25,,United Kingdom
548894,21993,FLORAL FOLK STATIONERY SET,2,4/4/2011 16:01,2.46,,United Kingdom
579545,23292,SPACEBOY CHILDRENS CUP,16,11/30/2011 10:18,1.25,13098.0,United Kingdom
554436,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,5/24/2011 12:18,2.95,,United Kingdom
541696,22113,GREY HEART HOT WATER BOTTLE,1,1/20/2011 18:08,7.46,,United Kingdom
561195,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,7/25/2011 13:57,0.55,14796.0,United Kingdom
537374,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,12/6/2010 12:55,3.75,17259.0,United Kingdom
540026,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,1/4/2011 13:25,2.51,,United Kingdom
563720,21864,UNION JACK FLAG PASSPORT COVER ,2,8/18/2011 16:24,2.1,15867.0,United Kingdom
551823,21770,OPEN CLOSED METAL SIGN,1,5/4/2011 12:29,4.95,17955.0,United Kingdom
550712,22088,PAPER BUNTING COLOURED LACE,12,4/20/2011 11:06,2.95,15159.0,United Kingdom
546651,20712,JUMBO BAG WOODLAND ANIMALS,1,3/15/2011 14:17,4.13,,United Kingdom
576618,23109,PACK OF SIX LED TEA LIGHTS,1,11/15/2011 17:00,5.79,,United Kingdom
548973,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,4/5/2011 11:44,0.55,15674.0,United Kingdom
547386,84991,60 TEATIME FAIRY CAKE CASES,1,3/22/2011 15:52,1.25,,United Kingdom
538566,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,12/13/2010 11:21,3.25,,United Kingdom
553485,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,5/17/2011 12:25,1.45,13208.0,United Kingdom
567236,23436,VINTAGE CHRISTMAS GIFT BAG LARGE ,12,9/19/2011 11:33,1.25,14735.0,United Kingdom
564734,85116,BLACK CANDELABRA T-LIGHT HOLDER,5,8/28/2011 13:32,0.65,12484.0,Spain
553125,23087,ZINC  HEART T-LIGHT HOLDER,8,5/13/2011 12:13,1.25,17139.0,United Kingdom
571841,23321,SMALL WHITE HEART OF WICKER,2,10/19/2011 12:21,1.65,17625.0,United Kingdom
537135,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,12/5/2010 12:35,2.95,17059.0,United Kingdom
580367,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,12/2/2011 16:39,2.46,,United Kingdom
552176,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,5/6/2011 13:25,1.49,17516.0,United Kingdom
544071,22986,GINGHAM ROSE WRAP,25,2/15/2011 14:30,0.42,16317.0,United Kingdom
564727,22492,MINI PAINT SET VINTAGE ,36,8/28/2011 12:31,0.65,16686.0,United Kingdom
546950,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,3/18/2011 11:24,4.25,16511.0,United Kingdom
556428,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,6/10/2011 13:23,4.13,,United Kingdom
575753,22674,FRENCH TOILET SIGN BLUE METAL,1,11/11/2011 10:41,1.25,17841.0,United Kingdom
544393,21936,RED RETROSPOT PICNIC BAG,3,2/18/2011 11:56,2.95,16393.0,United Kingdom
545918,22917,HERB MARKER ROSEMARY,24,3/8/2011 11:55,0.65,16917.0,United Kingdom
548612,21976,PACK OF 60 MUSHROOM CAKE CASES,1,4/1/2011 11:34,0.55,13137.0,United Kingdom
577695,21804,WHITE CHRISTMAS GARLAND STARS TREES,5,11/21/2011 11:55,3.75,15645.0,United Kingdom
538801,21879,HEARTS GIFT TAPE,24,12/14/2010 11:51,0.19,16083.0,United Kingdom
551414,22678,FRENCH BLUE METAL DOOR SIGN 3,10,4/28/2011 13:35,1.25,15622.0,United Kingdom
548014,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,3/29/2011 11:29,3.75,17719.0,United Kingdom
575623,23330,DECORATIVE WICKER HEART MEDIUM,5,11/10/2011 13:14,1.25,14064.0,United Kingdom
580634,23340,VINTAGE CHRISTMAS CAKE FRILL,24,12/5/2011 12:29,1.65,14060.0,United Kingdom
559674,47559B,TEA TIME OVEN GLOVE,1,7/11/2011 14:16,1.25,15856.0,United Kingdom
572331,23569,TRADTIONAL ALPHABET STAMP SET,12,10/24/2011 10:18,4.95,16491.0,United Kingdom
563098,21485,RETROSPOT HEART HOT WATER BOTTLE,6,8/12/2011 9:14,4.95,14911.0,EIRE
569637,82482,WOODEN PICTURE FRAME WHITE FINISH,6,10/5/2011 12:14,2.95,15757.0,United Kingdom
549568,21155,RED RETROSPOT PEG BAG,6,4/10/2011 15:09,2.55,15665.0,United Kingdom
575846,23077,DOUGHNUT LIP GLOSS ,20,11/11/2011 12:07,1.25,17364.0,United Kingdom
563195,22930,BAKING MOULD HEART MILK CHOCOLATE,1,8/12/2011 16:36,4.96,,United Kingdom
556304,20725,LUNCH BAG RED RETROSPOT,20,6/10/2011 10:29,1.65,12840.0,United Kingdom
577063,22091,EMPIRE TISSUE BOX,72,11/17/2011 14:41,0.39,17183.0,United Kingdom
567167,22728,ALARM CLOCK BAKELIKE PINK,1,9/18/2011 12:21,3.75,15547.0,United Kingdom
569469,21452,TOADSTOOL MONEY BOX,2,10/4/2011 12:22,2.95,16360.0,United Kingdom
549550,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,4/10/2011 11:45,4.95,15038.0,United Kingdom
567912,23263,SET OF 3 WOODEN HEART DECORATIONS,3,9/22/2011 17:07,1.25,15555.0,United Kingdom
537804,72131,COLUMBIAN CANDLE RECTANGLE,6,12/8/2010 13:17,1.95,12748.0,United Kingdom
552734,22662,LUNCH BAG DOLLY GIRL DESIGN,100,5/11/2011 10:49,1.45,17428.0,United Kingdom
548017,22750,FELTCRAFT PRINCESS LOLA DOLL,4,3/29/2011 11:42,3.75,16871.0,United Kingdom
577167,23371,SET 36 COLOUR PENCILS SPACEBOY ,2,11/18/2011 10:41,1.25,16511.0,United Kingdom
548499,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,3/31/2011 13:47,4.15,17075.0,United Kingdom
565588,82583,HOT BATHS METAL SIGN,1,9/5/2011 13:50,2.1,16918.0,United Kingdom
540848,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,1/12/2011 9:26,4.21,,United Kingdom
539437,22178,VICTORIAN GLASS HANGING T-LIGHT,9,12/17/2010 14:54,2.51,,United Kingdom
566603,85150,LADIES & GENTLEMEN METAL SIGN,2,9/13/2011 16:12,4.96,,United Kingdom
560833,22364,GLASS JAR DIGESTIVE BISCUITS,1,7/21/2011 12:14,2.95,16891.0,United Kingdom
547374,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,3/22/2011 13:54,3.95,16110.0,United Kingdom
562715,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,8/8/2011 15:34,3.29,,United Kingdom
559338,21468,BUTTERFLY CROCHET FOOD COVER,2,7/7/2011 16:30,3.29,,United Kingdom
540779,21485,RETROSPOT HEART HOT WATER BOTTLE,3,1/11/2011 11:18,4.95,15346.0,United Kingdom
565442,21577,SAVE THE PLANET COTTON TOTE BAG,6,9/4/2011 14:09,2.25,12627.0,Germany
542794,20719,WOODLAND CHARLOTTE BAG,1,2/1/2011 10:56,1.63,,United Kingdom
573269,22119,PEACE WOODEN BLOCK LETTERS,1,10/28/2011 13:00,6.95,16764.0,United Kingdom
551564,16161U,WRAP SUKI AND FRIENDS,25,5/3/2011 10:56,0.42,16609.0,United Kingdom
564756,22300,COFFEE MUG DOG + BALL DESIGN,2,8/30/2011 10:33,4.96,,United Kingdom
551731,21915,RED  HARMONICA IN BOX ,12,5/4/2011 9:57,1.25,14307.0,United Kingdom
545036,20725,LUNCH BAG RED RETROSPOT,2,2/25/2011 17:25,1.65,14573.0,United Kingdom
567667,85204,HANGING WOOD AND FELT FLOWER,1,9/21/2011 15:24,0.42,,United Kingdom
570652,23319,BOX OF 6 MINI 50'S CRACKERS,18,10/11/2011 13:45,2.49,17863.0,United Kingdom
580367,23089,GLASS BON BON JAR,4,12/2/2011 16:39,3.29,,United Kingdom
536876,90205A,LARGE MINT DIAMANTE HAIRSLIDE,1,12/3/2010 11:36,1.69,,United Kingdom
573139,20835,FRENCH LATTICE CUSHION COVER ,6,10/27/2011 17:29,0.83,14716.0,United Kingdom
543808,22470,HEART OF WICKER LARGE,2,2/13/2011 13:22,2.95,17454.0,United Kingdom
541999,22685,FRENCH BLUE METAL DOOR SIGN 0,1,1/25/2011 10:45,2.46,,United Kingdom
581439,22703,PINK CAT BOWL,2,12/8/2011 16:30,1.63,,United Kingdom
545721,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,3/7/2011 10:52,1.95,15039.0,United Kingdom
573315,23207,LUNCH BAG ALPHABET DESIGN,1,10/28/2011 17:27,1.65,17839.0,United Kingdom
550957,22898,CHILDRENS APRON APPLES DESIGN,1,4/21/2011 16:37,1.95,18283.0,United Kingdom
565230,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,9/2/2011 9:24,2.55,16705.0,United Kingdom
560731,22694,WICKER STAR ,6,7/20/2011 14:54,2.1,16149.0,United Kingdom
547999,20860,,-7,3/29/2011 10:24,0.0,,United Kingdom
575138,23171,REGENCY TEA PLATE GREEN ,4,11/8/2011 15:24,3.29,,United Kingdom
578696,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,11/25/2011 10:02,1.65,13985.0,United Kingdom
576857,23337,EGG FRYING PAN MINT ,1,11/16/2011 15:52,2.08,12748.0,United Kingdom
554275,20802,SMALL GLASS SUNDAE DISH CLEAR,9,5/23/2011 13:17,1.65,14903.0,United Kingdom
546431,84992,72 SWEETHEART FAIRY CAKE CASES,48,3/14/2011 8:05,0.55,16954.0,United Kingdom
546662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/15/2011 14:36,2.95,16782.0,United Kingdom
572227,23503,PLAYING CARDS KEEP CALM & CARRY ON,6,10/21/2011 14:01,1.25,15051.0,United Kingdom
541830,22730,ALARM CLOCK BAKELIKE IVORY,1,1/21/2011 17:09,7.46,,United Kingdom
541004,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,1/13/2011 10:35,0.29,18190.0,United Kingdom
569898,23534,WALL ART STOP FOR TEA ,2,10/6/2011 16:08,12.46,,United Kingdom
575034,23390,DOLLY GIRL MINI BACKPACK,1,11/8/2011 11:38,4.15,15573.0,United Kingdom
572294,23306,SET OF 36 DOILIES PANTRY DESIGN,6,10/23/2011 13:10,1.45,13471.0,United Kingdom
552358,22839,3 TIER CAKE TIN GREEN AND CREAM,2,5/9/2011 12:20,14.95,15673.0,United Kingdom
563580,22078,RIBBON REEL LACE DESIGN ,2,8/17/2011 15:53,2.1,16706.0,United Kingdom
543484,23230,WRAP ALPHABET DESIGN,25,2/9/2011 10:11,0.42,12721.0,France
545872,22786,CUSHION COVER PINK UNION JACK,2,3/7/2011 14:51,5.95,15752.0,United Kingdom
572758,23344,JUMBO BAG 50'S CHRISTMAS ,5,10/25/2011 18:39,4.13,,United Kingdom
575728,22650,CERAMIC PIRATE CHEST MONEY BANK,12,11/10/2011 19:40,1.45,14911.0,EIRE
567424,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,9/20/2011 11:16,2.95,16369.0,United Kingdom
561060,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,7/24/2011 13:30,2.55,17703.0,United Kingdom
546891,22984,CARD GINGHAM ROSE ,2,3/17/2011 18:18,0.83,,United Kingdom
560711,82578,KITCHEN METAL SIGN,1,7/20/2011 12:58,0.55,17841.0,United Kingdom
578400,17003,BROCADE RING PURSE ,5,11/24/2011 11:52,0.39,12748.0,United Kingdom
552338,22185,SLATE TILE NATURAL HANGING,6,5/9/2011 11:51,1.65,,United Kingdom
563184,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,8/12/2011 14:50,0.85,17516.0,United Kingdom
552239,22727,ALARM CLOCK BAKELIKE RED ,1,5/6/2011 16:54,3.75,14056.0,United Kingdom
538190,82482,WOODEN PICTURE FRAME WHITE FINISH,3,12/10/2010 10:47,2.55,17790.0,United Kingdom
539653,21137,BLACK RECORD COVER FRAME,2,12/20/2010 16:50,3.75,13564.0,United Kingdom
560291,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,7/18/2011 10:17,5.79,,United Kingdom
559055,21206,STRAWBERRY HONEYCOMB  GARLAND ,3,7/5/2011 17:09,1.63,,United Kingdom
C565962,22367,CHILDRENS APRON SPACEBOY DESIGN,-2,9/8/2011 11:25,1.95,14410.0,United Kingdom
551988,16014,SMALL CHINESE STYLE SCISSOR,20,5/5/2011 15:08,0.42,12576.0,Poland
558084,20996,JAZZ HEARTS ADDRESS BOOK,24,6/26/2011 11:47,0.19,14837.0,United Kingdom
560590,85053,FRENCH ENAMEL CANDLEHOLDER,6,7/19/2011 15:55,2.1,12560.0,Germany
546896,22993,SET OF 4 PANTRY JELLY MOULDS,3,3/17/2011 18:24,2.46,,United Kingdom
539958,85152,HAND OVER THE CHOCOLATE   SIGN ,1,12/23/2010 13:26,4.21,,United Kingdom
548451,85049D,BRIGHT BLUES RIBBONS ,1,3/31/2011 11:25,1.25,17365.0,United Kingdom
551160,22960,JAM MAKING SET WITH JARS,6,4/26/2011 15:04,4.25,15237.0,United Kingdom
566603,46776E,WOVEN CANDY CUSHION COVER ,1,9/13/2011 16:12,4.13,,United Kingdom
570187,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,10/7/2011 15:09,8.29,,United Kingdom
560010,22381,TOY TIDY PINK POLKADOT,5,7/14/2011 12:48,2.1,13178.0,United Kingdom
565411,23326,HANGING MINI COLOURED BOTTLES,18,9/4/2011 11:22,0.63,13772.0,United Kingdom
573894,23126,FELTCRAFT GIRL AMELIE KIT,1,11/1/2011 13:59,4.95,17812.0,United Kingdom
567183,23427,STOOL HOME SWEET HOME ,2,9/18/2011 15:32,12.5,14769.0,United Kingdom
552532,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,5/10/2011 9:39,1.95,15615.0,United Kingdom
537638,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,12/7/2010 15:28,12.72,,United Kingdom
553202,22435,SET OF 9 HEART SHAPED BALLOONS,2,5/15/2011 16:02,1.25,15854.0,United Kingdom
574561,90161C,ANT COPPER LIME BOUDICCA BRACELET,1,11/4/2011 15:52,4.98,,United Kingdom
549251,21096,SET/6 FRUIT SALAD  PAPER PLATES,2,4/7/2011 12:16,0.39,14449.0,United Kingdom
556910,21914,BLUE HARMONICA IN BOX ,12,6/15/2011 13:25,1.25,12748.0,United Kingdom
538148,47566,PARTY BUNTING,1,12/9/2010 16:26,9.32,,United Kingdom
558774,22293,HANGING CHICK GREEN DECORATION,1,7/4/2011 10:17,1.25,,United Kingdom
552560,22826,LOVE SEAT ANTIQUE WHITE METAL,1,5/10/2011 11:48,195.0,17581.0,United Kingdom
541977,22386,JUMBO BAG PINK POLKADOT,10,1/24/2011 14:44,1.95,15078.0,United Kingdom
569229,22980,PANTRY SCRUBBING BRUSH,1,10/2/2011 14:56,1.65,14502.0,United Kingdom
560688,20728,LUNCH BAG CARS BLUE,10,7/20/2011 11:54,1.65,16393.0,United Kingdom
580098,23084,RABBIT NIGHT LIGHT,6,12/1/2011 15:05,2.08,15373.0,United Kingdom
576923,23494,VINTAGE DOILY DELUXE SEWING KIT ,40,11/17/2011 10:52,4.95,12753.0,Japan
578289,23112,PARISIENNE CURIO CABINET,2,11/23/2011 14:07,7.5,17841.0,United Kingdom
559921,21733,RED HANGING HEART T-LIGHT HOLDER,1,7/13/2011 15:42,2.95,13667.0,United Kingdom
552166,21039,RED RETROSPOT SHOPPING BAG,6,5/6/2011 12:21,2.55,13475.0,United Kingdom
563896,22192,BLUE DINER WALL CLOCK,2,8/21/2011 10:44,8.5,17061.0,United Kingdom
546850,21832,CHOCOLATE CALCULATOR,6,3/17/2011 13:20,1.65,13268.0,United Kingdom
558475,23321,SMALL WHITE HEART OF WICKER,7,6/29/2011 15:58,1.65,,United Kingdom
547790,22344,PARTY PIZZA DISH PINK POLKADOT,12,3/25/2011 12:04,0.85,12545.0,Spain
580999,21530,DAIRY MAID TOASTRACK,1,12/6/2011 17:49,0.79,17883.0,United Kingdom
559107,23091,ZINC HERB GARDEN CONTAINER,1,7/6/2011 11:22,6.25,15334.0,United Kingdom
569220,22555,PLASTERS IN TIN STRONGMAN,2,10/2/2011 13:26,1.65,16007.0,United Kingdom
538799,20676,RED RETROSPOT BOWL,2,12/14/2010 11:48,1.25,15039.0,United Kingdom
558074,20724,RED RETROSPOT CHARLOTTE BAG,100,6/24/2011 16:38,0.72,13791.0,United Kingdom
553766,22776,SWEETHEART CAKESTAND 3 TIER,2,5/19/2011 10:44,19.96,,United Kingdom
544767,84378,SET OF 3 HEART COOKIE CUTTERS,1,2/23/2011 11:10,3.29,,United Kingdom
560772,23296,SET OF 6 TEA TIME BAKING CASES,1,7/20/2011 16:12,3.29,,United Kingdom
560773,84988,SET OF 72 PINK HEART PAPER DOILIES,2,7/20/2011 16:17,2.92,,United Kingdom
541219,21930,JUMBO STORAGE BAG SKULLS,2,1/14/2011 14:06,4.13,,United Kingdom
561079,20718,RED RETROSPOT SHOPPER BAG,3,7/24/2011 16:12,1.25,13956.0,United Kingdom
581411,16016,LARGE CHINESE STYLE SCISSOR,10,12/8/2011 14:15,0.85,17554.0,United Kingdom
550941,22156,HEART DECORATION WITH PEARLS ,5,4/21/2011 15:46,0.85,17109.0,United Kingdom
552678,22697,GREEN REGENCY TEACUP AND SAUCER,2,5/10/2011 15:08,5.79,,United Kingdom
544191,22151,PLACE SETTING WHITE HEART,24,2/16/2011 16:57,0.42,13089.0,United Kingdom
548664,84818,DANISH ROSE PHOTO FRAME,6,4/1/2011 14:45,2.55,14911.0,EIRE
538354,22659,LUNCH BOX I LOVE LONDON,12,12/10/2010 15:45,1.95,16873.0,United Kingdom
541123,21136,PAINTED METAL PEARS ASSORTED,8,1/14/2011 9:52,1.69,13385.0,United Kingdom
